volunteer_id,average_reputation,feedback_count,average_sentiment,cluster
849,3.6574999999999998,4,0.0,0
850,1.9233333333333331,3,0.0,0
851,2.268888888888889,9,0.0,2
852,3.1574999999999998,4,0.0,0
853,3.724,5,0.0,1
854,3.388333333333333,6,0.0,1
855,2.417142857142857,7,0.0,2
856,2.47,8,0.0,2
857,3.33,3,0.0,0
858,3.106666666666667,6,0.0,1
859,4.1325,4,0.0,0
860,3.1483333333333334,6,0.0,1
861,3.4833333333333334,9,0.0,2
862,3.435,4,0.0,0
863,2.6475,4,0.0,0
864,2.9625,4,0.0,0
865,3.184,5,0.0,1
866,3.276666666666667,3,0.0,0
867,2.898,5,0.0,1
868,3.0460000000000003,5,0.0,1
869,2.8375000000000004,4,0.0,0
870,4.13,3,0.0,0
871,3.4133333333333336,3,0.0,0
872,2.61,6,0.0,1
873,3.224285714285714,7,0.0,2
874,3.5833333333333335,3,0.0,0
875,3.418,5,0.0,1
876,2.7299999999999995,2,0.0,0
877,2.733333333333333,6,0.0,1
878,2.876666666666667,9,0.0,2
879,3.04,4,0.0,0
880,2.54125,8,0.0,2
881,2.785,6,0.0,1
882,2.012,5,0.0,1
883,3.1100000000000003,5,0.0,1
884,3.1757142857142857,7,0.0,2
885,2.53,1,0.0,0
886,1.922,5,0.0,1
887,2.652,10,0.0,2
888,2.4375,4,0.0,0
889,2.5185714285714282,7,0.0,2
890,3.261111111111111,9,0.0,2
891,3.835,2,0.0,0
892,3.31625,8,0.0,2
893,2.4450000000000003,4,0.0,0
894,3.1133333333333333,6,0.0,1
895,2.425,8,0.0,2
896,2.8874999999999997,4,0.0,0
897,2.56625,8,0.0,2
898,3.454285714285714,7,0.0,2
899,3.44,1,0.0,0
900,2.4066666666666667,3,0.0,0
901,3.13,5,0.0,1
902,2.4,2,0.0,0
903,2.258,10,0.0,2
904,1.7866666666666668,3,0.0,0
905,3.865,2,0.0,0
906,2.54875,8,0.0,2
907,2.156,5,0.0,1
908,2.7314285714285718,7,0.0,2
909,2.94,4,0.0,0
910,2.5866666666666664,3,0.0,0
911,2.63,4,0.0,0
912,2.74,3,0.0,0
913,2.933333333333333,9,0.0,2
914,3.6950000000000003,2,0.0,0
915,3.4520000000000004,5,0.0,1
916,2.6216666666666666,6,0.0,1
917,2.995,4,0.0,0
918,2.2600000000000002,5,0.0,1
919,3.5628571428571427,7,0.0,2
920,3.2328571428571427,7,0.0,2
921,3.3299999999999996,7,0.0,2
922,4.08,5,0.0,1
923,3.0680000000000005,5,0.0,1
924,3.165714285714286,7,0.0,2
925,2.967,10,0.0,2
926,3.55,5,0.0,1
927,3.626,5,0.0,1
928,2.1975,4,0.0,0
929,2.625,2,0.0,0
930,2.75,5,0.0,1
931,2.91,6,0.0,1
932,3.7528571428571427,7,0.0,2
933,3.2866666666666666,3,0.0,0
934,2.146,5,0.0,1
935,2.2960000000000003,5,0.0,1
936,2.794285714285714,7,0.0,2
937,2.728,5,0.0,1
938,3.2266666666666666,3,0.0,0
939,3.868,5,0.0,1
940,2.948571428571429,7,0.0,2
941,2.7566666666666664,6,0.0,1
942,2.1325,4,0.0,0
943,3.8499999999999996,2,0.0,0
944,2.763333333333333,6,0.0,1
945,3.0714285714285716,7,0.0,2
946,2.43,3,0.0,0
947,2.78,3,0.0,0
948,2.1079999999999997,5,0.0,1
949,3.1550000000000002,2,0.0,0
950,2.36,3,0.0,0
951,3.665,4,0.0,0
952,4.1,1,0.0,0
953,3.986666666666667,3,0.0,0
954,2.664,5,0.0,1
955,2.1574999999999998,4,0.0,0
956,3.1999999999999997,4,0.0,0
957,2.611666666666667,6,0.0,1
958,2.37,4,0.0,0
959,3.375714285714286,7,0.0,2
960,3.532,5,0.0,1
961,2.4725,4,0.0,0
962,3.1174999999999997,4,0.0,0
963,3.475,4,0.0,0
964,3.2257142857142855,7,0.0,2
965,3.3466666666666662,6,0.0,1
966,3.4725,8,0.0,2
967,3.016666666666667,3,0.0,0
968,2.0300000000000002,2,0.0,0
969,3.1533333333333338,6,0.0,1
970,4.346666666666667,3,0.0,0
971,3.873333333333333,3,0.0,0
972,2.4375,4,0.0,0
973,2.832,5,0.0,1
974,2.9000000000000004,3,0.0,0
975,3.0157142857142856,7,0.0,2
976,2.9975,8,0.0,2
977,3.748,5,0.0,1
978,2.57875,8,0.0,2
979,2.43375,8,0.0,2
980,2.7560000000000002,10,0.0,2
981,2.531428571428571,7,0.0,2
982,3.5075,4,0.0,0
983,2.9699999999999998,7,0.0,2
984,3.098,10,0.0,2
985,3.52,3,0.0,0
986,3.015,4,0.0,0
987,3.03,1,0.0,0
988,2.754,5,0.0,1
989,2.835,2,0.0,0
990,2.8125,4,0.0,0
991,3.495,2,0.0,0
992,3.2350000000000003,4,0.0,0
993,2.84,5,0.0,1
994,2.52,4,0.0,0
995,2.7239999999999998,5,0.0,1
996,3.3016666666666663,6,0.0,1
997,2.785,6,0.0,1
998,3.2,2,0.0,0
999,4.0925,4,0.0,0
1000,2.6399999999999997,4,0.0,0
1001,2.565,2,0.0,0
1002,3.66,1,0.0,0
1003,2.852,5,0.0,1
1004,3.0683333333333334,6,0.0,1
1005,2.806,5,0.0,1
1006,4.178333333333334,6,0.0,1
1007,2.838,5,0.0,1
1008,1.7225000000000001,4,0.0,0
1009,2.7083333333333335,6,0.0,1
1010,2.1559999999999997,5,0.0,1
1011,2.8942857142857146,7,0.0,2
1012,3.591666666666667,6,0.0,1
1013,1.356,5,0.0,1
1014,2.92625,8,0.0,2
1015,3.1833333333333336,6,0.0,1
1016,3.58,1,0.0,0
1017,3.46,4,0.0,0
1018,3.225,4,0.0,0
1019,1.6,4,0.0,0
1020,3.068,5,0.0,1
1021,2.731666666666667,6,0.0,1
1022,2.495,2,0.0,0
1023,2.9266666666666663,6,0.0,1
1024,2.005,2,0.0,0
1025,4.3133333333333335,3,0.0,0
1026,3.203333333333333,6,0.0,1
1027,2.63875,8,0.0,2
1028,3.6155555555555554,9,0.0,2
1029,2.9599999999999995,3,0.0,0
1031,2.8433333333333333,3,0.0,0
1032,2.9066666666666667,6,0.0,1
1033,2.345,6,0.0,1
1034,3.2800000000000002,4,0.0,0
1035,2.11,6,0.0,1
1036,3.565,2,0.0,0
1037,3.3599999999999994,5,0.0,1
1038,4.042,5,0.0,1
1039,2.96,2,0.0,0
1040,3.4985714285714287,7,0.0,2
1041,2.924285714285714,7,0.0,2
1042,2.26,2,0.0,0
1043,3.855,4,0.0,0
1044,2.3699999999999997,3,0.0,0
1045,2.92,2,0.0,0
1046,3.55,5,0.0,1
1047,1.8725,4,0.0,0
1048,2.42,6,0.0,1
1049,3.6687499999999997,8,0.0,2
1050,3.3259999999999996,5,0.0,1
1051,2.6166666666666667,3,0.0,0
1052,2.4716666666666667,6,0.0,1
1053,1.2349999999999999,2,0.0,0
1054,3.5433333333333334,3,0.0,0
1055,3.19,2,0.0,0
1056,3.02,5,0.0,1
1057,3.15,2,0.0,0
1058,2.09,2,0.0,0
1059,2.6766666666666663,6,0.0,1
1060,2.9275,4,0.0,0
1061,2.625,6,0.0,1
1062,3.0728571428571425,7,0.0,2
1063,2.525,4,0.0,0
1064,2.66,3,0.0,0
1065,2.6275,4,0.0,0
1066,3.3259999999999996,5,0.0,1
1067,2.85,3,0.0,0
1068,2.9075,8,0.0,2
1069,2.447142857142857,7,0.0,2
1070,2.8033333333333332,3,0.0,0
1071,3.527142857142857,7,0.0,2
1072,2.68,2,0.0,0
1073,3.5420000000000003,5,0.0,1
1074,2.70375,8,0.0,2
1075,3.39,3,0.0,0
1076,3.96,4,0.0,0
1077,4.42,3,0.0,0
1078,2.652,5,0.0,1
1079,2.75,4,0.0,0
1080,4.123,10,0.0,2
1081,2.355714285714286,7,0.0,2
1082,3.2880000000000003,5,0.0,1
1083,3.82,1,0.0,0
1084,3.03,6,0.0,1
1085,1.76,4,0.0,0
1086,2.875,6,0.0,1
1087,3.115,8,0.0,2
1088,3.0216666666666665,6,0.0,1
1089,2.726,5,0.0,1
1090,3.97,4,0.0,0
1091,2.274,5,0.0,1
1092,3.2266666666666666,6,0.0,1
1093,3.186666666666667,3,0.0,0
1094,3.2625,4,0.0,0
1095,2.955,4,0.0,0
1096,2.6725,4,0.0,0
1097,3.34,3,0.0,0
1098,3.0375,4,0.0,0
1099,2.8,5,0.0,1
1100,3.25,2,0.0,0
1101,3.0625,4,0.0,0
1102,1.6275,4,0.0,0
1103,3.135,8,0.0,2
1104,2.8280000000000003,5,0.0,1
1105,3.75,2,0.0,0
1106,2.7433333333333336,9,0.0,2
1107,3.5728571428571425,7,0.0,2
1108,3.8433333333333337,3,0.0,0
1109,3.0866666666666664,6,0.0,1
1110,2.37,4,0.0,0
1111,2.38,3,0.0,0
1112,3.162,5,0.0,1
1113,2.56,6,0.0,1
1114,3.4,4,0.0,0
1115,2.6757142857142857,14,0.0,2
1116,2.725,2,0.0,0
1117,3.0149999999999997,4,0.0,0
1118,3.0300000000000002,5,0.0,1
1119,3.3866666666666667,6,0.0,1
1120,3.45,5,0.0,1
1121,3.1366666666666667,6,0.0,1
1122,4.433333333333334,3,0.0,0
1123,2.3114285714285714,7,0.0,2
1124,3.513333333333333,6,0.0,1
1125,2.686666666666667,3,0.0,0
1126,1.7149999999999999,2,0.0,0
1127,2.768,5,0.0,1
1128,2.99,1,0.0,0
1129,2.756,5,0.0,1
1130,2.773636363636364,11,0.0,2
1131,2.5866666666666664,6,0.0,1
1132,3.0,3,0.0,0
1133,1.875,2,0.0,0
1134,2.302857142857143,7,0.0,2
1135,3.1033333333333335,3,0.0,0
1136,1.5899999999999999,3,0.0,0
1137,1.8074999999999999,4,0.0,0
1138,2.98625,8,0.0,2
1139,3.4233333333333333,3,0.0,0
1140,2.11,6,0.0,1
1141,2.042222222222222,9,0.0,2
1142,2.0119999999999996,5,0.0,1
1143,3.294545454545455,11,0.0,2
1144,3.46875,8,0.0,2
1145,3.25,1,0.0,0
1146,2.68,7,0.0,2
1147,2.3383333333333334,6,0.0,1
1148,2.8633333333333333,9,0.0,2
1149,2.055,4,0.0,0
1150,3.4375,4,0.0,0
1151,2.3842857142857143,7,0.0,2
1152,3.37,8,0.0,2
1153,3.2760000000000007,5,0.0,1
1154,3.2566666666666664,3,0.0,0
1155,2.572,5,0.0,1
1156,2.242,5,0.0,1
1157,2.696,5,0.0,1
1158,2.1999999999999997,6,0.0,1
1159,3.4555555555555557,9,0.0,2
1160,3.0863636363636364,11,0.0,2
1161,2.5433333333333334,3,0.0,0
1162,2.7444444444444445,9,0.0,2
1163,1.3250000000000002,2,0.0,0
1164,2.284,5,0.0,1
1165,2.105,4,0.0,0
1166,2.935714285714286,7,0.0,2
1167,2.5016666666666665,6,0.0,1
1168,3.722,5,0.0,1
1169,3.061666666666667,6,0.0,1
1170,2.702,10,0.0,2
1171,2.5759999999999996,5,0.0,1
1172,3.5100000000000002,7,0.0,2
1173,2.1,6,0.0,1
1174,2.69,4,0.0,0
1175,3.453333333333333,3,0.0,0
1176,2.81,7,0.0,2
1177,3.56,3,0.0,0
1178,2.9957142857142856,7,0.0,2
1179,2.3866666666666667,3,0.0,0
1180,2.7600000000000002,5,0.0,1
1181,1.7233333333333334,6,0.0,1
1182,2.7975,4,0.0,0
1183,3.1225,4,0.0,0
1184,3.0425,8,0.0,2
1185,2.6174999999999997,4,0.0,0
1186,2.7528571428571427,7,0.0,2
1187,3.393333333333333,6,0.0,1
1188,2.5075,4,0.0,0
1189,3.6,3,0.0,0
1190,3.244285714285714,7,0.0,2
1191,2.513333333333333,3,0.0,0
1192,2.9539999999999997,5,0.0,1
1193,3.1466666666666665,6,0.0,1
1194,3.2642857142857147,7,0.0,2
1195,3.044,5,0.0,1
1196,2.925,2,0.0,0
1197,2.3375,4,0.0,0
1198,3.025,4,0.0,0
1199,2.4579999999999997,5,0.0,1
1200,2.675,2,0.0,0
1201,3.5885714285714285,7,0.0,2
1202,2.14,6,0.0,1
1203,3.0475000000000003,4,0.0,0
1204,3.3587499999999997,8,0.0,2
1205,2.2175000000000002,4,0.0,0
1206,3.246,5,0.0,1
1207,3.414,5,0.0,1
1208,2.99,2,0.0,0
1209,3.478,5,0.0,1
1210,3.065,4,0.0,0
1211,2.305,4,0.0,0
1212,3.134,5,0.0,1
1213,1.9619999999999997,5,0.0,1
1214,2.9539999999999997,5,0.0,1
1215,3.1933333333333334,6,0.0,1
1216,3.0050000000000003,6,0.0,1
1217,3.36,1,0.0,0
1218,3.4233333333333333,3,0.0,0
1220,2.973333333333333,6,0.0,1
1221,2.45875,8,0.0,2
1222,2.5060000000000002,5,0.0,1
1223,2.9299999999999997,6,0.0,1
1224,3.2700000000000005,5,0.0,1
1225,2.7350000000000003,4,0.0,0
1226,3.197142857142857,7,0.0,2
1227,2.6733333333333333,3,0.0,0
1228,3.2424999999999997,4,0.0,0
1229,3.796666666666667,3,0.0,0
1230,2.85625,8,0.0,2
1231,2.59,7,0.0,2
1232,2.095,6,0.0,1
1233,3.1100000000000003,5,0.0,1
1234,2.7533333333333334,6,0.0,1
1235,3.16,2,0.0,0
1236,4.35,1,0.0,0
1237,3.0275,8,0.0,2
1238,3.026666666666667,3,0.0,0
1239,3.1133333333333333,6,0.0,1
1240,3.2399999999999998,5,0.0,1
1241,2.3942857142857146,7,0.0,2
1242,2.706,5,0.0,1
1243,2.3242857142857143,7,0.0,2
1244,2.912,5,0.0,1
1245,2.8725,8,0.0,2
1246,3.2237500000000003,8,0.0,2
1247,3.1783333333333332,6,0.0,1
1248,3.087142857142857,7,0.0,2
1249,2.745,2,0.0,0
1250,2.14,3,0.0,0
1251,3.0566666666666666,3,0.0,0
1252,1.21,1,0.0,0
1253,3.551428571428571,7,0.0,2
1254,1.7,2,0.0,0
1255,2.21,7,0.0,2
1256,3.28625,8,0.0,2
1257,2.8083333333333336,6,0.0,1
1258,3.79,4,0.0,0
1259,2.8144444444444443,9,0.0,2
1260,3.06625,8,0.0,2
1261,2.7685714285714282,7,0.0,2
1262,1.6300000000000001,5,0.0,1
1263,2.6885714285714286,7,0.0,2
1264,2.255,2,0.0,0
1265,2.84875,8,0.0,2
1266,3.4966666666666666,6,0.0,1
1267,2.6422222222222222,9,0.0,2
1268,2.733333333333333,6,0.0,1
1269,4.98,1,0.0,0
1270,2.44375,8,0.0,2
1271,2.53,1,0.0,0
1272,2.838,5,0.0,1
1273,3.206666666666667,6,0.0,1
1274,4.4350000000000005,2,0.0,0
1275,3.224285714285714,7,0.0,2
1276,3.26,2,0.0,0
1277,3.388333333333333,6,0.0,1
1278,2.777,10,0.0,2
1279,2.71125,8,0.0,2
1280,3.41,5,0.0,1
1281,3.4000000000000004,9,0.0,2
1282,3.0,2,0.0,0
1283,2.4925,8,0.0,2
1284,3.838,5,0.0,1
1285,1.93,3,0.0,0
1286,2.1666666666666665,6,0.0,1
1288,3.27,7,0.0,2
1289,2.775,2,0.0,0
1290,2.275714285714286,7,0.0,2
1291,2.4188888888888886,9,0.0,2
1292,2.8125,8,0.0,2
1293,2.4699999999999998,2,0.0,0
1294,3.1875,8,0.0,2
1295,2.9619999999999997,5,0.0,1
1296,2.8757142857142854,7,0.0,2
1297,2.8150000000000004,4,0.0,0
1298,3.064,5,0.0,1
1299,3.0185714285714282,7,0.0,2
1300,2.5942857142857143,7,0.0,2
1301,3.5366666666666666,6,0.0,1
1302,3.5366666666666666,6,0.0,1
1303,3.2266666666666666,9,0.0,2
1304,3.58,1,0.0,0
1305,3.626,5,0.0,1
1306,3.2300000000000004,3,0.0,0
1307,2.3875,4,0.0,0
1308,3.128,5,0.0,1
1309,3.9483333333333337,6,0.0,1
1310,3.586,5,0.0,1
1311,1.615,2,0.0,0
1312,3.466666666666667,6,0.0,1
1313,3.248333333333333,6,0.0,1
1314,2.63,2,0.0,0
1315,2.9150000000000005,6,0.0,1
1316,2.6875,4,0.0,0
1317,4.49,2,0.0,0
1318,3.2383333333333333,6,0.0,1
1319,2.694,5,0.0,1
1320,2.7085714285714286,7,0.0,2
1321,3.203333333333333,3,0.0,0
1322,2.783333333333333,3,0.0,0
1323,2.54,4,0.0,0
1324,4.0200000000000005,3,0.0,0
1325,3.3550000000000004,6,0.0,1
1326,1.9433333333333334,3,0.0,0
1327,2.7899999999999996,3,0.0,0
1328,3.581666666666667,6,0.0,1
1329,3.1049999999999995,2,0.0,0
1330,3.03,6,0.0,1
1331,3.17,5,0.0,1
1332,3.2025,4,0.0,0
1333,3.2133333333333334,6,0.0,1
1334,2.2,2,0.0,0
1335,2.97,3,0.0,0
1336,2.93875,8,0.0,2
1337,2.9625,8,0.0,2
1338,1.2000000000000002,2,0.0,0
1339,3.0666666666666664,3,0.0,0
1340,3.2466666666666666,6,0.0,1
1341,2.975,4,0.0,0
1342,3.124,5,0.0,1
1343,3.32625,8,0.0,2
1344,2.745,2,0.0,0
1345,3.23,7,0.0,2
1346,3.065,6,0.0,1
1347,3.0744444444444445,9,0.0,2
1348,3.0516666666666663,6,0.0,1
1349,2.7800000000000002,2,0.0,0
1350,2.775,2,0.0,0
1351,3.0,5,0.0,1
1352,2.37,2,0.0,0
1353,3.045,2,0.0,0
1354,3.281428571428571,7,0.0,2
1355,3.4583333333333335,6,0.0,1
1356,2.5549999999999997,4,0.0,0
1357,2.698571428571429,7,0.0,2
1358,2.6420000000000003,5,0.0,1
1359,2.234,5,0.0,1
1360,2.13,2,0.0,0
1361,2.7449999999999997,6,0.0,1
1362,2.73,8,0.0,2
1363,2.99,3,0.0,0
1364,2.0875,4,0.0,0
1365,2.8925,4,0.0,0
1366,2.692857142857143,14,0.0,2
1367,3.23,3,0.0,0
1368,2.9149999999999996,6,0.0,1
1369,3.2900000000000005,3,0.0,0
1370,2.688,5,0.0,1
1371,2.836,5,0.0,1
1372,2.886,5,0.0,1
1373,3.535,4,0.0,0
1374,3.455,4,0.0,0
1375,3.748,5,0.0,1
1376,2.974,5,0.0,1
1377,2.54,7,0.0,2
1378,2.8466666666666662,3,0.0,0
1379,3.16,1,0.0,0
1380,3.5425000000000004,4,0.0,0
1381,2.2299999999999995,5,0.0,1
1382,3.117777777777778,9,0.0,2
1383,4.165,2,0.0,0
1384,3.228,5,0.0,1
1385,1.5,1,0.0,0
1386,3.3299999999999996,5,0.0,1
1387,2.836,5,0.0,1
1388,3.0033333333333334,3,0.0,0
1389,3.4259999999999997,5,0.0,1
1391,3.47,6,0.0,1
1392,3.013333333333333,6,0.0,1
1393,3.89625,8,0.0,2
1394,3.4050000000000002,4,0.0,0
1395,4.091428571428572,7,0.0,2
1396,2.296666666666667,3,0.0,0
1398,3.5666666666666664,3,0.0,0
1399,2.7433333333333336,3,0.0,0
1400,3.2116666666666664,6,0.0,1
1401,3.4299999999999997,2,0.0,0
1402,3.0,5,0.0,1
1403,2.248,5,0.0,1
1404,1.6716666666666669,6,0.0,1
1405,3.635,2,0.0,0
1406,3.47,6,0.0,1
1407,2.15,9,0.0,2
1408,3.975,4,0.0,0
1409,4.64,1,0.0,0
1410,3.813333333333333,6,0.0,1
1411,2.3866666666666667,3,0.0,0
1412,2.618,5,0.0,1
1413,2.9825,4,0.0,0
1414,1.9450000000000003,6,0.0,1
1415,3.0700000000000003,7,0.0,2
1416,2.447142857142857,7,0.0,2
1417,3.3975,8,0.0,2
1418,3.5999999999999996,4,0.0,0
1419,3.13,5,0.0,1
1420,2.6266666666666665,6,0.0,1
1421,3.8025,4,0.0,0
1422,2.6544444444444446,9,0.0,2
1423,3.0416666666666665,6,0.0,1
1424,3.2566666666666664,3,0.0,0
1425,3.03125,8,0.0,2
1426,2.92,3,0.0,0
1427,3.042,10,0.0,2
1428,4.07,4,0.0,0
1429,2.558888888888889,9,0.0,2
1430,2.92,4,0.0,0
1431,3.4628571428571426,7,0.0,2
1432,3.277142857142857,7,0.0,2
1433,2.62,4,0.0,0
1434,4.0325,4,0.0,0
1435,2.7675,4,0.0,0
1436,2.58,2,0.0,0
1437,2.47,4,0.0,0
1438,2.631666666666667,6,0.0,1
1439,3.1649999999999996,6,0.0,1
1440,3.1550000000000002,2,0.0,0
1441,3.347142857142857,7,0.0,2
1442,2.9825,4,0.0,0
1443,2.63,4,0.0,0
1444,3.88,1,0.0,0
1445,2.85,2,0.0,0
1446,3.5214285714285714,7,0.0,2
1447,2.7399999999999998,7,0.0,2
1448,3.6616666666666666,6,0.0,1
1449,3.4524999999999997,4,0.0,0
1450,3.6979999999999995,5,0.0,1
1451,2.8000000000000003,3,0.0,0
1452,2.652727272727273,11,0.0,2
1453,2.9057142857142857,7,0.0,2
1454,3.9,1,0.0,0
1455,3.96,1,0.0,0
1456,2.811666666666667,6,0.0,1
1457,3.31,3,0.0,0
1458,3.5425,4,0.0,0
1459,2.715,2,0.0,0
1460,2.845,6,0.0,1
1461,3.0100000000000002,6,0.0,1
1462,2.69,8,0.0,2
1463,4.1,2,0.0,0
1464,3.5883333333333334,6,0.0,1
1465,3.3266666666666667,3,0.0,0
1466,2.5285714285714285,7,0.0,2
1467,2.872,5,0.0,1
1468,2.7733333333333334,6,0.0,1
1469,3.4814285714285718,7,0.0,2
1470,2.2666666666666666,3,0.0,0
1471,2.654,5,0.0,1
1472,3.5949999999999998,4,0.0,0
1473,2.9325,8,0.0,2
1474,1.395,2,0.0,0
1475,1.105,2,0.0,0
1476,2.85,5,0.0,1
1477,2.5483333333333333,6,0.0,1
1478,2.805,4,0.0,0
1479,2.9,4,0.0,0
1480,2.9233333333333333,6,0.0,1
1481,3.0759999999999996,5,0.0,1
1482,2.9075,4,0.0,0
1483,2.322,5,0.0,1
1484,3.69,3,0.0,0
1485,2.646666666666667,3,0.0,0
1486,3.1350000000000002,2,0.0,0
1487,2.716,5,0.0,1
1488,2.1925,4,0.0,0
1489,3.5914285714285716,7,0.0,2
1490,1.81,2,0.0,0
1491,2.962,5,0.0,1
1492,2.2262500000000003,8,0.0,2
1493,2.27,5,0.0,1
1494,2.9614285714285713,7,0.0,2
1495,3.885,4,0.0,0
1496,2.146,5,0.0,1
1497,2.9575,4,0.0,0
1498,2.89,1,0.0,0
1499,3.56,2,0.0,0
1500,2.8528571428571428,7,0.0,2
1501,2.0833333333333335,3,0.0,0
1502,2.1475,4,0.0,0
1503,3.0675,4,0.0,0
1504,3.3899999999999997,5,0.0,1
1505,2.967,10,0.0,2
1506,3.0275,4,0.0,0
1507,2.955,4,0.0,0
1508,3.25,4,0.0,0
1509,3.34,4,0.0,0
1510,2.8733333333333335,6,0.0,1
1511,3.8020000000000005,5,0.0,1
1512,3.474,5,0.0,1
1513,2.9375,4,0.0,0
1514,3.16,3,0.0,0
1515,3.2275,8,0.0,2
1516,3.4539999999999997,5,0.0,1
1517,3.9250000000000003,2,0.0,0
1518,2.815714285714286,7,0.0,2
1519,2.27,6,0.0,1
1520,1.8999999999999997,3,0.0,0
1521,2.526666666666667,3,0.0,0
1522,2.27,2,0.0,0
1523,2.83,5,0.0,1
1524,3.522,5,0.0,1
1525,2.856666666666667,3,0.0,0
1526,2.13,1,0.0,0
1527,3.4166666666666665,6,0.0,1
1528,3.446,5,0.0,1
1529,2.9599999999999995,6,0.0,1
1530,2.226666666666667,6,0.0,1
1531,2.93,2,0.0,0
1532,3.41,1,0.0,0
1533,2.8266666666666667,6,0.0,1
1534,2.891428571428572,7,0.0,2
1535,2.7916666666666665,6,0.0,1
1536,2.33,3,0.0,0
1537,2.82,8,0.0,2
1538,3.365,6,0.0,1
1539,3.146,5,0.0,1
1540,2.7649999999999997,4,0.0,0
1541,3.2025,4,0.0,0
1542,3.6800000000000006,5,0.0,1
1543,3.8600000000000003,2,0.0,0
1544,2.973333333333333,3,0.0,0
1545,3.1242857142857146,7,0.0,2
1547,2.4370000000000003,10,0.0,2
1548,3.7399999999999998,4,0.0,0
1549,2.71,5,0.0,1
1550,2.946,5,0.0,1
1551,3.4425,8,0.0,2
1552,3.4033333333333338,6,0.0,1
1553,3.2325,4,0.0,0
1554,3.1325,4,0.0,0
1555,3.174545454545455,11,0.0,2
1556,3.6183333333333336,6,0.0,1
1557,2.8285714285714287,7,0.0,2
1558,2.6314285714285717,7,0.0,2
1559,4.0225,4,0.0,0
1560,3.498,5,0.0,1
1561,1.9816666666666667,6,0.0,1
1562,2.985,6,0.0,1
1563,3.973333333333333,3,0.0,0
1564,3.21,9,0.0,2
1565,3.0214285714285714,7,0.0,2
1566,1.90875,8,0.0,2
1567,2.940909090909091,11,0.0,2
1568,3.4619999999999997,5,0.0,1
1569,2.84,7,0.0,2
1570,3.346,5,0.0,1
1571,3.62,2,0.0,0
1572,2.8814285714285717,7,0.0,2
1573,3.0858333333333334,12,0.0,2
1574,3.328333333333333,6,0.0,1
1575,3.39,2,0.0,0
1576,2.2725,4,0.0,0
1577,2.3966666666666665,9,0.0,2
1578,3.085,2,0.0,0
1579,3.935,4,0.0,0
1580,3.231666666666667,6,0.0,1
1581,2.89,7,0.0,2
1582,3.10625,8,0.0,2
1583,3.31375,8,0.0,2
1584,4.3999999999999995,3,0.0,0
1585,2.85,6,0.0,1
1586,3.8600000000000003,2,0.0,0
1587,1.9366666666666668,3,0.0,0
1588,2.2640000000000002,5,0.0,1
1589,4.636666666666667,3,0.0,0
1590,2.625,6,0.0,1
1591,3.356666666666667,3,0.0,0
1592,3.7,1,0.0,0
1593,2.212,5,0.0,1
1594,3.2257142857142855,7,0.0,2
1595,1.634,5,0.0,1
1596,3.695,4,0.0,0
1597,3.6037500000000002,8,0.0,2
1598,3.77625,8,0.0,2
1599,2.498333333333333,6,0.0,1
1600,2.94,2,0.0,0
1601,2.3128571428571427,7,0.0,2
1602,2.825,8,0.0,2
1603,3.518333333333333,6,0.0,1
1604,2.1766666666666667,3,0.0,0
1605,3.056,10,0.0,2
1606,2.95125,8,0.0,2
1607,2.53,3,0.0,0
1608,3.272727272727273,11,0.0,2
1609,3.58,2,0.0,0
1610,3.1814285714285715,7,0.0,2
1611,3.4933333333333336,3,0.0,0
1612,3.661428571428572,7,0.0,2
1613,3.5824999999999996,4,0.0,0
1614,3.88,2,0.0,0
1615,3.2225,4,0.0,0
1616,3.846666666666667,6,0.0,1
1617,3.09,4,0.0,0
1618,3.0016666666666665,6,0.0,1
1619,2.9525,4,0.0,0
1620,2.17,3,0.0,0
1621,2.6233333333333335,6,0.0,1
1622,2.655,6,0.0,1
1623,3.293333333333333,3,0.0,0
1624,3.563333333333334,6,0.0,1
1625,3.0383333333333336,6,0.0,1
1626,2.6385714285714283,7,0.0,2
1627,2.8728571428571428,7,0.0,2
1628,2.585,4,0.0,0
1629,2.5685714285714285,7,0.0,2
1630,2.926666666666667,6,0.0,1
1631,4.46,1,0.0,0
1632,2.4614285714285713,7,0.0,2
1633,3.24,8,0.0,2
1634,3.6175,4,0.0,0
1635,2.686666666666666,3,0.0,0
1636,2.706666666666667,3,0.0,0
1637,2.441666666666667,6,0.0,1
1638,2.252,5,0.0,1
1639,3.1749999999999994,6,0.0,1
1640,3.85,7,0.0,2
1641,3.1666666666666665,3,0.0,0
1642,3.8949999999999996,2,0.0,0
1643,2.78875,8,0.0,2
1644,2.17,7,0.0,2
1645,2.3920000000000003,5,0.0,1
1646,3.2775,4,0.0,0
1647,2.37,4,0.0,0
1648,2.8325,4,0.0,0
1649,2.9033333333333338,3,0.0,0
1650,3.4600000000000004,6,0.0,1
1651,2.5933333333333333,3,0.0,0
1652,3.186666666666667,3,0.0,0
1653,3.3,5,0.0,1
1654,3.30375,8,0.0,2
1655,3.058,5,0.0,1
1656,3.5399999999999996,3,0.0,0
1657,2.69,7,0.0,2
1658,3.08,3,0.0,0
1659,2.7485714285714287,7,0.0,2
1660,3.0516666666666663,6,0.0,1
1661,3.3349999999999995,6,0.0,1
1662,3.4316666666666666,6,0.0,1
1663,2.847142857142857,7,0.0,2
